acousticness,danceability,energy,valence,instrumentalness,loudness,tempo,popularity,key,mode,duration_ms,speechiness,liveness,explicit,year
0.289,0.512,0.673,0.11,0,-7.359,99.84,62,0,1,233813,0.052,0.126,1,2016
0,0.344,0.93,0.114,0,-7.472,117.245,1,10,1,220413,0.128,0.088,0,2016
0.182,0.753,0.669,0.66,0.077,-7.39,159.994,61,2,1,243375,0.051,0.442,0,2016
0.003,0.61,0.834,0.469,0.604,-7.931,128.005,0,0,1,390060,0.033,0.107,0,2016
0,0.324,0.934,0.218,0.007,-6.582,99.81,0,10,1,222120,0.088,0.087,0,2016
0.653,0.607,0.51,0.781,0,-5.146,155.226,67,9,1,183547,0.03,0.07,0,2016
0.015,0.456,0.567,0.466,0.085,-11.494,131.694,35,5,1,1238240,0.047,0.118,0,2016
0.194,0.517,0.599,0.54,0,-9.774,88.378,7,0,1,205947,0.036,0.097,0,2016
0.014,0.695,0.672,0.245,0,-6.109,104.988,67,1,0,235827,0.035,0.076,0,2016
0.89,0.358,0.33,0.387,0.536,-17.963,123.083,0,4,1,407125,0.079,0.169,0,2016
0.364,0.763,0.714,0.966,0,-8.19,107.532,8,6,0,190493,0.028,0.053,0,2016
0.097,0.776,0.715,0.502,0.013,-6.587,99.951,62,5,0,231813,0.051,0.247,1,2016
0.001,0.703,0.886,0.462,0.861,-9.396,120.007,0,10,0,401317,0.041,0.055,0,2016
0.002,0.776,0.662,0.324,0,-7.016,152.927,59,1,0,182733,0.049,0.089,1,2016
0.134,0.878,0.406,0.784,0,-9.961,128.014,61,1,1,195053,0.248,0.112,1,2016
0.853,0.628,0.193,0.354,0.011,-11.572,80.625,0,4,1,147284,0.056,0.14,0,2016
0.079,0.724,0.904,0.846,0,-3.354,90.999,70,8,0,200813,0.097,0.226,0,2016
0.816,0.532,0.392,0.352,0,-7.502,151.879,66,10,1,185947,0.029,0.122,0,2016
0.009,0.582,0.394,0.344,0.558,-10.202,117.887,0,1,1,425439,0.064,0.101,0,2016
0.101,0.568,0.562,0.247,0,-7.775,133.647,57,9,1,240280,0.042,0.363,0,2016
0.01,0.737,0.659,0.2,0.708,-12.387,119.997,0,9,1,489360,0.085,0.265,0,2016
0.594,0.756,0.374,0.966,0,-7.966,80.326,60,5,1,44827,0.741,0.217,1,2016
0.001,0.457,0.801,0.361,0.609,-7.564,124.679,0,11,0,3596226,0.041,0.634,0,2016
0.949,0.585,0.221,0.283,0.813,-18.264,36.97,59,2,0,173520,0.051,0.106,0,2016
0.113,0.45,0.574,0.174,0.709,-9.248,118.016,0,4,0,398053,0.079,0.106,0,2016
0.001,0.792,0.842,0.057,0.936,-9.738,128.016,0,7,1,420015,0.085,0.084,0,2016
0.028,0.704,0.598,0.472,0,-4.922,115.483,61,1,1,196707,0.031,0.106,0,2016
0.267,0.372,0.462,0.176,0,-9.1,129.026,68,9,0,215440,0.032,0.101,0,2016
0.023,0.605,0.766,0.895,0.009,-7.373,123.978,0,8,1,295277,0.03,0.104,0,2016
0.312,0.661,0.681,0.639,0,-8.099,147.047,0,0,1,253000,0.062,0.233,0,2016
0.498,0.331,0.427,0.141,0,-7.431,157.938,59,3,1,255173,0.03,0.108,0,2016
0.812,0.706,0.079,0.381,0,-20.256,114.346,0,10,1,187063,0.23,0.129,0,2016
0.354,0.794,0.476,0.471,0.003,-4.337,129.827,58,2,0,179658,0.056,0.332,0,2016
0.001,0.957,0.674,0.522,0,-9.728,102.481,56,0,1,197467,0.103,0.17,1,2016
0.111,0.779,0.445,0.642,0,-5.59,126.007,66,7,1,248120,0.033,0.099,0,2016
0.016,0.743,0.841,0.814,0,-5.189,100.003,66,0,1,226800,0.039,0.133,0,2016
0.016,0.36,0.257,0.13,0.005,-9.655,76.972,60,7,1,212184,0.032,0.226,0,2016
0.184,0.4,0.474,0.085,0.003,-9.952,110.033,0,11,0,357056,0.031,0.105,0,2016
0,0.633,0.55,0.453,0.13,-6.808,130.002,0,7,1,433856,0.11,0.322,0,2016
0.061,0.468,0.432,0.393,0,-10.382,101.097,58,0,1,137427,0.1,0.053,0,2016
0.087,0.847,0.719,0.442,0,-3.3,130.032,61,4,0,243837,0.047,0.148,0,2016
0.516,0.294,0.274,0.037,0.77,-22.793,111.664,0,10,0,256976,0.063,0.241,0,2016
0.07,0.441,0.753,0.254,0,-4.074,135.015,59,0,1,259556,0.044,0.027,0,2016
0.041,0.514,0.918,0.64,0,-4.306,150.033,67,7,1,226173,0.036,0.342,0,2016
0.312,0.651,0.691,0.661,0,-7.578,147.049,0,0,1,253000,0.071,0.233,0,2016
0.025,0.787,0.635,0.237,0,-8.271,130.018,60,4,0,209413,0.155,0.357,1,2016
0.024,0.816,0.64,0.394,0.321,-5.648,127.029,0,9,0,247961,0.059,0.068,0,2016
0.312,0.651,0.691,0.661,0,-7.578,147.049,0,0,1,253000,0.071,0.233,0,2016
0.002,0.253,0.941,0.306,0.001,-7.407,155.751,4,9,0,290720,0.11,0.158,0,2016
0.154,0.896,0.859,0.938,0,-4.232,93.016,67,11,0,201280,0.211,0.212,0,2016
0.017,0.726,0.678,0.595,0.047,-11.326,111.976,58,11,1,187520,0.066,0.098,0,2016
0.003,0.982,0.868,0.67,0.21,-5.792,128.015,0,9,1,360000,0.454,0.125,0,2016
0.073,0.491,0.834,0.561,0,-5.101,161.788,58,6,1,209267,0.034,0.095,0,2016
0.248,0.632,0.716,0.597,0,-2.683,101.411,62,9,1,253755,0.026,0.089,0,2016
0,0.718,0.95,0.49,0.753,-5.751,125.012,2,0,1,357120,0.045,0.024,0,2016
0.27,0.639,0.869,0.767,0,-4.024,169.801,72,11,1,307910,0.147,0.08,0,2016
0.367,0.708,0.479,0.501,0,-10.203,139.99,25,10,1,279213,0.124,0.12,0,2016
0.17,0.696,0.664,0.889,0.809,-13.382,112.915,18,5,1,301128,0.033,0.692,0,2016
0.011,0.882,0.495,0.189,0.819,-6.225,128.001,0,9,1,318765,0.059,0.096,0,2016
0.911,0.531,0.487,0.749,0.002,-10.321,75.487,64,2,0,144041,0.22,0.222,1,2016
0.312,0.651,0.691,0.661,0,-7.578,147.049,0,0,1,253000,0.071,0.233,0,2016
0.027,0.405,0.938,0.293,0,-4.887,130.629,5,4,0,276219,0.135,0.401,0,2016
0.388,0.748,0.48,0.296,0,-6.37,137.835,59,5,0,295680,0.14,0.139,1,2016
0,0.594,0.799,0.623,0,-5.565,120,4,4,1,294093,0.029,0.54,0,2016
0.026,0.834,0.433,0.229,0,-9.607,133.938,62,0,1,189853,0.174,0.633,1,2016
0.312,0.651,0.691,0.661,0,-7.578,147.049,0,0,1,253000,0.071,0.233,0,2016
0.343,0.657,0.674,0.298,0.002,-5.094,85.955,62,1,1,242573,0.102,0.104,0,2016
0.793,0.671,0.34,0.365,0,-12.108,98.012,59,2,1,184426,0.035,0.095,0,2016
0.004,0.599,0.53,0.432,0.928,-11.355,132.101,14,0,1,149400,0.035,0.381,0,2016
0.085,0.78,0.601,0.539,0,-9.132,105.035,60,8,0,137770,0.043,0.163,0,2016
0.052,0.646,0.764,0.73,0,-7.898,117.034,3,0,1,334200,0.025,0.513,0,2016
0.754,0.425,0.283,0.389,0.636,-18.798,123.618,0,5,1,324147,0.061,0.328,0,2016
0.327,0.591,0.804,0.658,0,-7.299,111.457,63,0,1,329413,0.045,0.082,0,2016
0.009,0.403,0.557,0.203,0,-6.018,73.998,59,1,1,467053,0.031,0.72,0,2016
0.312,0.651,0.691,0.661,0,-7.578,147.049,0,0,1,253000,0.071,0.233,0,2016
0.012,0.474,0.351,0.104,0,-7.533,139.827,58,7,1,241533,0.029,0.112,1,2016
0.101,0.675,0.918,0.129,0.911,-3.304,128.003,2,4,0,343125,0.046,0.105,0,2016
0.799,0.585,0.177,0.339,0,-10.95,74.862,5,0,1,195160,0.039,0.709,0,2016
0.133,0.548,0.695,0.756,0,-8.254,143.269,6,2,1,199893,0.037,0.046,0,2016
0,0.829,0.646,0.51,0.004,-8.294,127.977,0,10,0,214219,0.068,0.109,0,2016
0.199,0.826,0.714,0.348,0,-7.284,125.94,55,4,1,213333,0.295,0.167,1,2016
0,0.499,0.912,0.22,0.776,-4.602,139.929,7,9,1,248000,0.069,0.134,0,2016
0.113,0.448,0.574,0.174,0.716,-9.248,118.078,0,4,0,398053,0.078,0.106,0,2016
0.764,0.606,0.349,0.156,0.306,-13.967,80.071,64,4,1,203870,0.032,0.112,0,2016
0.009,0.582,0.397,0.345,0.561,-10.205,117.887,0,1,1,425439,0.064,0.101,0,2016
0.002,0.482,0.827,0.689,0.844,-10.285,119.781,0,0,1,257921,0.075,0.261,0,2016
0.076,0.564,0.864,0.534,0,-5.121,95.984,62,4,1,228933,0.034,0.182,0,2016
0.025,0.384,0.733,0.314,0,-6.522,137.834,61,7,1,246267,0.032,0.114,0,2016
0.032,0.315,0.452,0.112,0,-8.387,138.909,60,2,1,499507,0.033,0.686,0,2016
0.038,0.705,0.719,0.643,0,-5.522,97.043,71,4,0,199300,0.086,0.122,0,2016
0.994,0.552,0.023,0.109,0.935,-26.358,71.72,61,0,0,171761,0.047,0.11,0,2016
0.395,0.614,0.475,0.422,0,-8.642,99.968,65,7,0,212747,0.036,0.265,1,2016
0.327,0.585,0.43,0.179,0.011,-7.895,78.001,0,11,1,369685,0.023,0.112,0,2016
0,0.901,0.82,0.902,0.829,-10.433,129.037,0,11,0,245581,0.08,0.085,0,2016
0,0.792,0.742,0.339,0.643,-7.048,128.011,0,1,1,397500,0.085,0.055,0,2016
0.197,0.563,0.691,0.567,0,-4.464,108.406,55,3,0,330387,0.382,0.089,1,2016
0.238,0.492,0.504,0.262,0,-6.322,152.855,61,10,1,203333,0.047,0.153,0,2016
0.009,0.733,0.602,0.308,0,-7.144,140.006,57,1,0,199307,0.28,0.069,1,2016
0,0.48,0.955,0.658,0.011,-3.702,155.019,60,9,1,215000,0.04,0.477,0,2016
0.7,0.611,0.31,0.342,0,-8.986,131.812,0,9,1,264000,0.026,0.112,0,2016
0.127,0.616,0.425,0.112,0,-8.98,87.504,0,9,0,170214,0.027,0.162,0,2016
0.001,0.608,0.371,0.087,0.836,-14.249,193.999,0,7,1,262268,0.088,0.082,0,2016
0.295,0.572,0.543,0.468,0.167,-11.586,103.896,0,4,1,507903,0.035,0.685,0,2016
0.078,0.709,0.778,0.7,0,-3.533,102.022,67,7,0,225200,0.046,0.306,0,2016
0.891,0.567,0.263,0.247,0,-13.51,111.86,65,5,1,136000,0.103,0.183,1,2016
0.078,0.656,0.436,0.218,0.49,-12.664,85,0,1,0,287911,0.039,0.119,0,2016
0.003,0.819,0.444,0.05,0.889,-11.202,129.029,0,1,1,400116,0.073,0.06,0,2016
0.021,0.623,0.661,0.63,0,-7,151.97,66,9,1,229718,0.1,0.267,1,2016
0,0.286,0.959,0.043,0.005,-7.396,131.777,0,2,1,217373,0.153,0.253,0,2016
0.151,0.706,0.688,0.313,0,-6.357,125.966,66,1,1,330783,0.269,0.466,1,2016
0.004,0.744,0.572,0.885,0,-6.071,129.994,39,7,1,212627,0.048,0.098,0,2016
0.008,0.614,0.738,0.499,0.883,-8.461,90.012,0,5,1,336000,0.027,0.098,0,2016
0.065,0.877,0.618,0.846,0,-5.597,90.997,56,5,0,242723,0.046,0.056,0,2016
0.048,0.878,0.648,0.96,0.047,-6.822,130.838,39,6,1,239174,0.176,0.036,0,2016
0.117,0.079,0,0,0.194,-26.43,168.156,64,10,1,88230,0.193,0.327,0,2016
0.01,0.677,0.87,0.787,0,-6.392,134.996,3,7,0,298761,0.046,0.193,0,2016
0,0.566,0.988,0.582,0.247,-4.323,150.007,8,10,0,194677,0.097,0.136,1,2016
0,0.328,0.979,0.073,0,-7.519,123.777,1,11,0,180067,0.24,0.23,0,2016
0.029,0.685,0.731,0.266,0,-5.503,145.245,67,10,0,247867,0.414,0.369,1,2016
0.918,0.764,0.185,0.378,0.926,-14.408,69.972,63,7,0,142728,0.049,0.118,0,2016
0.485,0.496,0.384,0.204,0,-12.421,132.809,2,7,1,47653,0.181,0.299,0,2016
0.025,0.565,0.832,0.233,0,-5.732,112.827,65,10,0,192133,0.114,0.26,0,2016
0.129,0.648,0.718,0.785,0.002,-7.765,96.017,68,9,0,230693,0.03,0.112,0,2016
0.099,0.568,0.714,0.508,0.005,-8.228,150.024,57,11,1,423170,0.368,0.116,1,2016
0.108,0.715,0.716,0.062,0,-5.254,128.005,55,2,1,249014,0.038,0.295,1,2016
0.838,0.857,0.146,0.776,0.954,-10.946,82.9,64,4,1,92250,0.33,0.109,0,2016
0,0.287,0.96,0.056,0.008,-7.118,131.625,3,2,1,216880,0.141,0.229,0,2016
0,0.499,0.912,0.22,0.776,-4.602,139.929,7,9,1,248000,0.069,0.134,0,2016
0.056,0.756,0.85,0.415,0.001,-5.885,100.005,60,9,0,257053,0.054,0.111,1,2016
0.024,0.665,0.706,0.632,0,-6.859,147.067,65,8,0,196336,0.096,0.112,1,2016
0.013,0.805,0.793,0.688,0.001,-7.939,131.155,5,5,1,195880,0.027,0.076,0,2016
0.024,0.583,0.885,0.601,0,-3.571,92.959,74,0,0,217052,0.106,0.357,0,2016
0.855,0.583,0.099,0.379,0,-11.644,148.815,32,5,1,212507,0.038,0.664,0,2016
0.015,0.664,0.771,0.763,0,-5.779,109.945,70,0,1,265600,0.053,0.46,0,2016
0.112,0.569,0.871,0.591,0.395,-6.427,138.82,5,7,1,305747,0.034,0.537,0,2016
0.09,0.75,0.491,0.711,0,-8.326,105.008,69,11,1,187671,0.117,0.109,1,2016
0.418,0.521,0.885,0.508,0,-7.352,154.308,5,11,0,187027,0.15,0.218,0,2016
0.914,0.698,0.193,0.607,0.937,-15.01,84.03,68,1,1,117495,0.09,0.088,0,2016
0.587,0.604,0.45,0.305,0.06,-10.973,128.233,5,9,0,322880,0.028,0.119,0,2016
0.305,0.734,0.429,0.372,0,-6.511,83.021,66,7,1,224960,0.16,0.066,1,2016
0.841,0.564,0.738,0.802,0,-9.088,67.635,3,5,1,127587,0.832,0.694,0,2016
0.14,0.501,0.743,0.325,0,-5.789,156.036,66,0,1,207987,0.037,0.251,0,2016
0.122,0.817,0.752,0.664,0.488,-4.672,120.991,8,9,0,221653,0.082,0.416,0,2016
0.947,0.461,0.293,0.531,0,-9.52,180.297,65,6,1,257775,0.056,0.094,0,2016
0.005,0.741,0.54,0.158,0.444,-6.458,128.031,8,11,1,388682,0.08,0.087,0,2016
0,0.49,0.848,0.698,0,-5.05,175.998,67,9,1,196520,0.065,0.067,0,2016
0.225,0.495,0.485,0.785,0,-8.705,101.062,1,2,1,150000,0.03,0.082,0,2016
0.046,0.622,0.571,0.635,0,-5.338,81.059,55,0,0,225013,0.049,0.122,0,2016
0.926,0.465,0.181,0.456,0.336,-17.653,171.34,20,0,1,269213,0.062,0.703,0,2016
0.647,0.67,0.572,0.259,0,-7.312,132.98,60,4,0,268933,0.042,0.104,1,2016
0.085,0.838,0.364,0.218,0.981,-10.006,79.987,63,7,1,187828,0.134,0.26,0,2016
0.225,0.495,0.485,0.785,0,-8.705,101.062,0,2,1,150000,0.03,0.082,0,2016
0,0.458,0.99,0.46,0.001,-3.717,166.904,60,8,1,211430,0.183,0.454,0,2016
0.225,0.495,0.485,0.785,0,-8.705,101.062,0,2,1,150000,0.03,0.082,0,2016
0.254,0.508,0.762,0.444,0,-4.217,99.963,63,6,0,263520,0.049,0.108,0,2016
0,0.764,0.871,0.45,0.21,-7.03,123.997,0,7,1,383961,0.054,0.099,0,2016
0.031,0.771,0.466,0.245,0.001,-8.651,110.011,60,0,1,419500,0.031,0.31,1,2016
0.701,0.163,0.221,0.089,0.786,-15.468,77.456,0,10,0,242295,0.033,0.105,0,2016
0.979,0.168,0.404,0.041,0.922,-24.717,98.691,12,9,0,38200,0.045,0.168,0,2016
0,0.764,0.871,0.45,0.21,-7.03,123.997,0,7,1,383961,0.054,0.099,0,2016
0.574,0.62,0.522,0.406,0,-7.993,146.033,29,1,1,199907,0.055,0.097,0,2016
0.053,0.25,0.972,0.329,0.001,-2.59,149.887,2,2,1,188640,0.162,0.33,0,2016
0.258,0.201,0.724,0.167,0.028,-6.744,154.395,60,0,1,158478,0.05,0.296,1,2016
0.938,0.206,0.207,0.107,0.978,-10.512,74.837,0,0,1,159093,0.032,0.107,0,2016
0.603,0.739,0.573,0.572,0,-5.654,121.995,0,2,1,184857,0.03,0.103,0,2016
0.731,0.424,0.232,0.29,0.604,-24.349,119.217,17,4,1,305747,0.053,0.691,0,2016
0.551,0.495,0.839,0.122,0,-8.744,101.08,59,9,1,69120,0.053,0.086,0,2016
0.049,0.567,0.839,0.903,0,-4.048,160.062,58,6,0,194507,0.07,0.103,0,2016
0.001,0.224,0.946,0.33,0,-6.823,132.741,0,9,1,264880,0.139,0.215,0,2016
0.012,0.494,0.689,0.468,0.483,-9.64,156.044,15,9,1,326383,0.031,0.707,0,2016
0.17,0.622,0.875,0.774,0,-4.902,77.988,6,7,1,211160,0.065,0.401,0,2016
0,0.241,0.83,0.147,0.611,-8.166,163.208,1,1,0,197507,0.109,0.15,0,2016
0.24,0.581,0.601,0.132,0,-5.673,80.012,64,10,0,234162,0.049,0.114,1,2016
0,0.776,0.657,0.565,0.012,-8.713,134.991,1,10,0,203111,0.068,0.11,0,2016
0.16,0.514,0.723,0.587,0,-8.748,89.14,58,4,0,161653,0.406,0.672,1,2016
0.228,0.536,0.775,0.485,0,-6.765,151.393,63,8,1,201413,0.039,0.095,0,2016
0.021,0.625,0.813,0.518,0.808,-11.069,125.01,0,7,1,166687,0.038,0.188,0,2016
0.184,0.93,0.65,0.403,0,-6.896,98.023,59,0,1,199296,0.259,0.198,1,2016
0.004,0.464,0.971,0.232,0.345,-3.284,133.969,1,5,0,134490,0.041,0.381,0,2016
0.031,0.8,0.562,0.147,0,-7.366,132.081,59,2,1,276349,0.096,0.243,1,2016
0.9,0.255,0.161,0.146,0.884,-17.92,72.998,18,2,1,627827,0.038,0.895,0,2016
0,0.503,0.94,0.532,0.001,-4.66,160.03,59,1,0,201480,0.048,0.217,0,2016
0.037,0.59,0.571,0.387,0,-8.513,140.071,10,11,0,249019,0.049,0.365,0,2016
0.159,0.332,0.635,0.261,0,-5.653,186.249,70,7,1,201493,0.09,0.06,0,2016
0.225,0.495,0.485,0.785,0,-8.705,101.062,0,2,1,150000,0.03,0.082,0,2016
0.286,0.765,0.534,0.891,0,-8.7,103.343,8,4,0,243827,0.026,0.041,0,2016
0.824,0.518,0.201,0.217,0,-13.024,81.847,56,4,1,219502,0.03,0.159,0,2016
0.603,0.739,0.573,0.572,0,-5.654,121.995,0,2,1,184857,0.03,0.103,0,2016
0.058,0.582,0.78,0.918,0.046,-9.502,112.24,16,5,1,395510,0.045,0.621,0,2016
0.745,0.435,0.744,0.403,0.916,-8.896,122.154,22,4,0,208453,0.133,0.719,0,2016
0.147,0.542,0.72,0.623,0,-5.136,149.828,69,1,0,231360,0.063,0.348,1,2016
0.003,0.755,0.535,0.38,0,-5.088,123.961,61,2,1,263013,0.048,0.104,1,2016
0,0.764,0.871,0.45,0.21,-7.03,123.997,0,7,1,383961,0.054,0.099,0,2016
0.046,0.823,0.617,0.304,0,-8.21,110.007,63,7,1,208440,0.248,0.11,1,2016
0.318,0.443,0.817,0.652,0,-3.729,168.1,64,7,1,183413,0.051,0.374,0,2016
0.261,0.639,0.959,0.647,0.002,-5.329,89.986,4,9,1,157947,0.032,0.317,0,2016
0.137,0.571,0.517,0.319,0,-6.363,139.982,34,2,1,229227,0.024,0.323,0,2016
0.654,0.657,0.325,0.264,0,-13.068,120.028,6,10,1,258558,0.046,0.587,0,2016
0.222,0.396,0.554,0.17,0,-5.048,117.384,67,0,1,272501,0.049,0.612,1,2016
0.506,0.752,0.636,0.659,0,-7.375,95.99,2,0,1,213987,0.055,0.105,0,2016
0.399,0.623,0.598,0.305,0.438,-8.494,93.093,5,4,0,300307,0.025,0.087,0,2016
0.36,0.689,0.578,0.391,0,-8.737,98.043,65,9,1,141413,0.037,0.11,0,2016
0.005,0.464,0.96,0.822,0.002,-6.175,75.081,4,2,1,171760,0.041,0.463,0,2016
0.032,0.293,0.881,0.679,0,-3.379,178.891,3,11,0,190080,0.079,0.167,0,2016
0.039,0.883,0.584,0.784,0,-2.102,144.975,68,7,0,161067,0.046,0.087,1,2016
0.406,0.72,0.763,0.742,0,-4.068,101.965,76,9,0,251088,0.052,0.18,0,2016
0.192,0.554,0.548,0.447,0,-6.559,71.983,9,11,1,237947,0.024,0.166,0,2016
0,0.373,0.948,0.291,0,-6.977,103.199,10,2,1,204827,0.083,0.08,0,2016
0.033,0.467,0.962,0.632,0,-2.059,134.224,4,11,0,261387,0.177,0.324,0,2016
0.592,0.588,0.471,0.209,0.001,-7.287,152.881,69,0,1,242081,0.058,0.073,0,2016
0.56,0.472,0.761,0.932,0,-7.343,201.976,23,8,1,156200,0.039,0.298,0,2016
0.001,0.567,0.97,0.799,0,-4.51,122.895,4,6,0,259133,0.053,0.297,0,2016
0.005,0.784,0.554,0.634,0.254,-6.417,104.01,66,7,1,118393,0.03,0.1,1,2016
0.026,0.617,0.943,0.749,0.001,-6.912,126.234,5,4,1,176560,0.038,0.527,0,2016
0.002,0.832,0.792,0.682,0.139,-7.65,128.052,0,8,1,360516,0.179,0.064,0,2016
0,0.161,0.972,0.248,0.877,-6.626,132.692,0,1,1,75307,0.169,0.329,1,2016
0.511,0.746,0.758,0.845,0,-7.822,131.232,5,2,1,258800,0.031,0.216,0,2016
0,0.233,0.988,0.096,0.846,-5.379,130.325,0,1,1,41947,0.167,0.556,1,2016
0.002,0.599,0.967,0.256,0,-4.456,127.977,9,11,0,311000,0.07,0.134,0,2016
0,0.637,0.868,0.447,0.634,-5.618,137.979,0,11,1,226748,0.045,0.286,0,2016
0.026,0.705,0.609,0.476,0,-4.897,115.474,68,1,1,196853,0.031,0.085,0,2016
0.352,0.576,0.383,0.353,0,-8.008,75.964,8,10,1,227013,0.027,0.341,0,2016
0.975,0.377,0.255,0.37,0,-11.165,125.004,67,4,0,334570,0.039,0.102,0,2016
0.04,0.697,0.881,0.429,0.002,-4.313,116.045,8,9,1,249000,0.072,0.096,0,2016
0.41,0.511,0.629,0.044,0,-7.755,129.924,67,0,1,242680,0.151,0.162,0,2016
0.004,0.671,0.71,0.711,0,-6.749,98.074,60,7,1,197253,0.276,0.14,0,2016
0.001,0.448,0.926,0.191,0,-5.029,132.059,6,4,1,205909,0.1,0.61,0,2016
0.485,0.748,0.297,0.114,0.27,-10.613,123.983,67,1,1,131587,0.132,0.138,0,2016
0.006,0.532,0.76,0.181,0,-4.249,128.114,4,5,0,197995,0.056,0.122,0,2016
0.275,0.704,0.778,0.465,0,-6.722,109.963,66,8,1,331480,0.156,0.401,0,2016
0.09,0.401,0.353,0.143,0,-9.414,135.937,3,7,1,224400,0.033,0.694,0,2016
0.161,0.779,0.352,0.377,0.013,-10.358,116.844,5,0,1,297800,0.035,0.07,0,2016
0.074,0.769,0.569,0.612,0,-5.591,146.062,68,1,0,216946,0.079,0.057,1,2016
0.002,0.804,0.745,0.256,0.912,-12.293,130,0,10,0,282261,0.074,0.091,0,2016
0.019,0.725,0.524,0.389,0.774,-8.986,119.919,5,2,1,266747,0.03,0.126,0,2016
0.991,0.567,0.038,0.492,0.962,-18.203,76.965,58,0,1,193286,0.049,0.147,0,2016
0.581,0.756,0.526,0.94,0,-5.379,144.942,71,8,1,176800,0.041,0.087,0,2016
0.697,0.557,0.456,0.237,0,-8.191,142.051,10,3,1,296080,0.031,0.086,0,2016
0.753,0.483,0.486,0.466,0.005,-11.062,92.048,65,0,1,193049,0.043,0.134,0,2016
0.525,0.613,0.888,0.593,0.001,-6.619,145.56,5,4,1,217347,0.042,0.107,0,2016
0.23,0.885,0.8,0.464,0,-4.714,95.018,63,11,0,192376,0.085,0.073,0,2016
0.994,0.436,0.112,0.615,0.676,-21.807,64.037,0,0,1,159288,0.031,0.068,0,2016
0.015,0.779,0.754,0.632,0,-5.525,99.048,7,6,0,192133,0.225,0.322,0,2016
0,0.55,0.872,0.341,0.936,-13.6,123.68,0,7,1,228468,0.052,0.066,0,2016
0.021,0.793,0.864,0.516,0.874,-15.988,134.626,0,4,0,290300,0.064,0.094,0,2016
0.041,0.535,0.738,0.344,0.028,-6.626,148.107,5,3,1,278773,0.038,0.388,0,2016
0.012,0.713,0.764,0.8,0,-6.597,90.081,0,8,0,70361,0.261,0.226,1,2016
0.21,0.537,0.689,0.483,0,-6.014,157.825,4,5,1,252400,0.043,0.12,0,2016
0.03,0.525,0.61,0.348,0,-8.132,145.939,17,7,1,245040,0.039,0.088,0,2016
0.374,0.558,0.793,0.328,0,-2.792,143.874,18,4,1,261013,0.056,0.217,0,2016
0.286,0.719,0.809,0.238,0,-4.679,125.072,62,6,1,215050,0.182,0.081,0,2016
0.645,0.711,0.362,0.563,0,-9.573,142.993,6,9,1,209680,0.03,0.077,0,2016
0.009,0.582,0.394,0.344,0.558,-10.205,117.887,0,1,1,425297,0.064,0.102,0,2016
0,0.901,0.82,0.902,0.829,-10.433,129.037,0,11,0,245581,0.08,0.085,0,2016
0.221,0.585,0.665,0.239,0,-4.931,143.942,13,7,1,265787,0.033,0.096,0,2016
0.759,0.76,0.526,0.463,0,-6.7,138.012,19,5,1,276813,0.03,0.13,0,2016
0.077,0.619,0.516,0.56,0,-8.326,76.004,19,2,1,246000,0.025,0.147,0,2016
0.039,0.67,0.843,0.713,0,-4.311,117.01,65,1,1,192040,0.045,0.225,0,2016
0.033,0.667,0.511,0.341,0,-7.034,120.008,16,10,1,222907,0.028,0.111,0,2016
0.017,0.698,0.746,0.564,0.879,-8.715,159.802,2,7,1,249000,0.3,0.123,0,2016
0,0.746,0.859,0.035,0.856,-9.314,145.019,0,1,0,451511,0.079,0.132,0,2016
0.176,0.591,0.847,0.408,0,-4.569,135.995,8,9,1,275173,0.05,0.1,0,2016
0.017,0.677,0.917,0.187,0.026,-5.987,127.969,0,0,1,262557,0.28,0.381,0,2016
0.051,0.42,0.987,0.594,0,-3.564,96.86,1,10,1,163480,0.043,0.162,0,2016
0,0.504,0.989,0.624,0.078,-4.449,142.223,4,1,0,199467,0.071,0.294,0,2016
0.006,0.653,0.945,0.326,0.915,-2.634,126.093,75,5,1,198095,0.096,0.439,0,2016
0.142,0.683,0.774,0.787,0.001,-9.346,134.986,5,3,1,201627,0.032,0.196,0,2016
0.302,0.901,0.526,0.706,0,-7.296,109.946,59,1,0,137454,0.036,0.054,0,2016
0.033,0.769,0.632,0.294,0,-4.228,131.932,65,10,0,176387,0.054,0.116,1,2016
0.197,0.835,0.485,0.036,0.947,-13.209,121.972,0,7,1,358033,0.252,0.112,0,2016
0.74,0.668,0.436,0.316,0,-7.04,128.135,18,11,1,252027,0.032,0.092,0,2016
0.094,0.583,0.57,0.359,0,-6.089,143.943,17,7,1,259387,0.03,0.12,0,2016
0.137,0.725,0.801,0.666,0.04,-5.326,129.98,57,5,0,268747,0.035,0.133,0,2016
0.109,0.846,0.844,0.918,0,-5.825,123.998,24,7,1,285853,0.038,0.111,0,2016
0.311,0.605,0.542,0.503,0,-6.669,149.904,25,7,1,275547,0.039,0.204,0,2016
0.072,0.502,0.592,0.271,0,-7.36,140.003,18,6,0,309013,0.035,0.285,0,2016
0.003,0.887,0.803,0.616,0.707,-6.702,128.043,0,5,0,247500,0.273,0.052,0,2016
0.053,0.698,0.861,0.616,0,-5.805,139.942,5,9,0,236227,0.058,0.119,0,2016
0.702,0.457,0.277,0.378,0,-7.239,176.73,24,1,1,183987,0.034,0.651,0,2016
0.231,0.454,0.534,0.328,0.818,-9.619,128.007,0,6,0,352500,0.039,0.137,0,2016
